region,anio,mes_num,mes_nombre,cultivo,produccion_mensual
Ica,2025,11,Noviembre,limon_sutil,3.7000000000000455
Ica,2025,11,Noviembre,maiz_amarillo_duro,9003.399999999994
Ica,2025,11,Noviembre,maiz_amilaceo,4.5800000000000125
Ica,2025,11,Noviembre,maiz_chala,0.0
Ica,2025,11,Noviembre,maiz_choclo,50.0
Ica,2025,11,Noviembre,mandarina,0.0
Ica,2025,11,Noviembre,mango,0.0
Ica,2025,11,Noviembre,manzana,0.0
Ica,2025,11,Noviembre,melocoton,32.799999999999955
Ica,2025,11,Noviembre,naranja,0.0
Ica,2025,11,Noviembre,oca,0.0
Ica,2025,11,Noviembre,olluco,0.0
Ica,2025,11,Noviembre,oregano,0.0
Ica,2025,11,Noviembre,pallar_grano_seco,683.6000000000004
Ica,2025,11,Noviembre,palma_aceitera,0.0
Ica,2025,11,Noviembre,palta,0.0
Ica,2025,11,Noviembre,papa,8840.0
Ica,2025,11,Noviembre,papaya,8.449999999999989
Ica,2025,11,Noviembre,paprika,217.0
Ica,2025,11,Noviembre,pimiento,0.0
Ica,2025,11,Noviembre,pina,0.0
Ica,2025,11,Noviembre,piquillo,0.0
Ica,2025,11,Noviembre,platano,27.5
Ica,2025,11,Noviembre,quinua,0.0
Ica,2025,11,Noviembre,tangelo,0.0
Ica,2025,11,Noviembre,tomate,22560.000000000007
Ica,2025,11,Noviembre,trigo,0.0
Ica,2025,11,Noviembre,tuna,0.0
Ica,2025,11,Noviembre,uva,35385.0
Ica,2025,11,Noviembre,yuca,0.0
Ica,2025,11,Noviembre,zanahoria,0.0
Ica,2025,11,Noviembre,zapallo,362.0
Ica,2025,12,Diciembre,aceituna,0.4499999999998181
Ica,2025,12,Diciembre,aji,362.0
Ica,2025,12,Diciembre,ajo,0.0
Ica,2025,12,Diciembre,alcachofa,2126.949999999997
Ica,2025,12,Diciembre,alfalfa,29886.39
Ica,2025,12,Diciembre,algodon_rama,418.78999999999905
Ica,2025,12,Diciembre,arandano,4687.82
Ica,2025,12,Diciembre,arroz_cascara,0.0
Ica,2025,12,Diciembre,arveja_grano_seco,0.0
Ica,2025,12,Diciembre,arveja_verde,5.049999999999983
Ica,2025,12,Diciembre,avena_forrajera,0.0
Ica,2025,12,Diciembre,cacao,0.0
Ica,2025,12,Diciembre,cafe_pergamino,0.0
Ica,2025,12,Diciembre,camote,
Ica,2025,12,Diciembre,cana_para_azucar,0.0
Ica,2025,12,Diciembre,cebada_forrajera,0.0
Ica,2025,12,Diciembre,cebada_grano,12.849999999999994
Ica,2025,12,Diciembre,cebolla,14924.5
Ica,2025,12,Diciembre,esparrago,10967.060000000012
Ica,2025,12,Diciembre,frijol_grano_seco,0.0
Ica,2025,12,Diciembre,granadilla,25.600000000000005
Ica,2025,12,Diciembre,haba_grano_seco,0.0
Ica,2025,12,Diciembre,limon_sutil,72.74000000000024
Ica,2025,12,Diciembre,maiz_amarillo_duro,9264.229999999952
Ica,2025,12,Diciembre,maiz_amilaceo,7.650000000000006
Ica,2025,12,Diciembre,maiz_chala,0.0
Ica,2025,12,Diciembre,maiz_choclo,0.0
Ica,2025,12,Diciembre,mandarina,2739.0
Ica,2025,12,Diciembre,mango,
Ica,2025,12,Diciembre,manzana,0.5000000000000284
Ica,2025,12,Diciembre,melocoton,4.5
Ica,2025,12,Diciembre,naranja,2269.2199999999975
Ica,2025,12,Diciembre,oca,0.0
Ica,2025,12,Diciembre,olluco,0.0
Ica,2025,12,Diciembre,oregano,0.0
Ica,2025,12,Diciembre,pallar_grano_seco,403.7399999999998
Ica,2025,12,Diciembre,palma_aceitera,0.0
Ica,2025,12,Diciembre,palta,0.0
Ica,2025,12,Diciembre,papa,127.29000000000815
Ica,2025,12,Diciembre,papaya,286.5400000000001
Ica,2025,12,Diciembre,paprika,817.8000000000002
Ica,2025,12,Diciembre,pimiento,96.0
Ica,2025,12,Diciembre,pina,0.0
Ica,2025,12,Diciembre,piquillo,0.0
Ica,2025,12,Diciembre,platano,
Ica,2025,12,Diciembre,quinua,0.0
Ica,2025,12,Diciembre,tangelo,229.40999999999985
Ica,2025,12,Diciembre,tomate,47642.0
Ica,2025,12,Diciembre,trigo,0.0
Ica,2025,12,Diciembre,tuna,489.2600000000001
Ica,2025,12,Diciembre,uva,153615.3
Ica,2025,12,Diciembre,yuca,461.0
Ica,2025,12,Diciembre,zanahoria,0.0
Ica,2025,12,Diciembre,zapallo,882.7900000000009
Junin,2020,1,Enero,aceituna,0.0
Junin,2020,1,Enero,aji,0.0
Junin,2020,1,Enero,ajo,12.0
Junin,2020,1,Enero,alcachofa,337.09999999999997
Junin,2020,1,Enero,alfalfa,11069.4
Junin,2020,1,Enero,algodon_rama,0.0
Junin,2020,1,Enero,arandano,0.0
Junin,2020,1,Enero,arroz_cascara,56.0
Junin,2020,1,Enero,arveja_grano_seco,0.0
Junin,2020,1,Enero,arveja_verde,3421.6
Junin,2020,1,Enero,avena_forrajera,814.1999999999999
Junin,2020,1,Enero,cacao,544.6890000000001
Junin,2020,1,Enero,cafe_pergamino,0.0
Junin,2020,1,Enero,camote,0.0
Junin,2020,1,Enero,cana_para_azucar,0.0
Junin,2020,1,Enero,cebada_forrajera,312.4
Junin,2020,1,Enero,cebada_grano,0.0
Junin,2020,1,Enero,cebolla,270.1
Junin,2020,1,Enero,esparrago,0.0
Junin,2020,1,Enero,frijol_grano_seco,317.29999999999995
Junin,2020,1,Enero,granadilla,736.3499999999999
Junin,2020,1,Enero,haba_grano_seco,0.0
Junin,2020,1,Enero,limon_sutil,192.74999999999997
Junin,2020,1,Enero,maiz_amarillo_duro,3263.5
Junin,2020,1,Enero,maiz_amilaceo,0.0
Junin,2020,1,Enero,maiz_chala,0.0
Junin,2020,1,Enero,maiz_choclo,1306.8000000000002
Junin,2020,1,Enero,mandarina,799.6
Junin,2020,1,Enero,mango,524.4999999999999
Junin,2020,1,Enero,manzana,0.6
Junin,2020,1,Enero,melocoton,1.7
Junin,2020,1,Enero,naranja,19948.6
Junin,2020,1,Enero,oca,0.0
Junin,2020,1,Enero,olluco,182.8
Junin,2020,1,Enero,oregano,4.46
Junin,2020,1,Enero,pallar_grano_seco,0.0
Junin,2020,1,Enero,palma_aceitera,0.0
Junin,2020,1,Enero,palta,5905.8
Junin,2020,1,Enero,papa,24539.200000000004
Junin,2020,1,Enero,papaya,946.6000000000001
Junin,2020,1,Enero,paprika,0.0
Junin,2020,1,Enero,pimiento,0.0
Junin,2020,1,Enero,pina,41939.2
Junin,2020,1,Enero,piquillo,0.0
Junin,2020,1,Enero,platano,17660.3
Junin,2020,1,Enero,quinua,0.0
Junin,2020,1,Enero,tangelo,2755.0
Junin,2020,1,Enero,tomate,0.0
Junin,2020,1,Enero,trigo,0.0
Junin,2020,1,Enero,tuna,3.9000000000000004
Junin,2020,1,Enero,uva,0.0
Junin,2020,1,Enero,yuca,6911.9
Junin,2020,1,Enero,zanahoria,1717.8
Junin,2020,1,Enero,zapallo,201.4
Junin,2020,2,Febrero,aceituna,0.0
Junin,2020,2,Febrero,aji,260.1
Junin,2020,2,Febrero,ajo,47.8
Junin,2020,2,Febrero,alcachofa,523.6000000000001
Junin,2020,2,Febrero,alfalfa,12372.275000000003
Junin,2020,2,Febrero,algodon_rama,0.0
Junin,2020,2,Febrero,arandano,0.0
Junin,2020,2,Febrero,arroz_cascara,90.0
Junin,2020,2,Febrero,arveja_grano_seco,0.0
Junin,2020,2,Febrero,arveja_verde,4490.799999999999
Junin,2020,2,Febrero,avena_forrajera,1929.6999999999994
Junin,2020,2,Febrero,cacao,712.1499999999999
Junin,2020,2,Febrero,cafe_pergamino,3637.789
Junin,2020,2,Febrero,camote,0.0
Junin,2020,2,Febrero,cana_para_azucar,0.0
Junin,2020,2,Febrero,cebada_forrajera,231.30000000000007
Junin,2020,2,Febrero,cebada_grano,0.0
Junin,2020,2,Febrero,cebolla,313.80000000000007
Junin,2020,2,Febrero,esparrago,0.0
Junin,2020,2,Febrero,frijol_grano_seco,316.95000000000005
Junin,2020,2,Febrero,granadilla,1170.4
Junin,2020,2,Febrero,haba_grano_seco,0.0
Junin,2020,2,Febrero,limon_sutil,272.4
Junin,2020,2,Febrero,maiz_amarillo_duro,4642.200000000001
Junin,2020,2,Febrero,maiz_amilaceo,0.0
Junin,2020,2,Febrero,maiz_chala,0.0
Junin,2020,2,Febrero,maiz_choclo,6054.700000000001
Junin,2020,2,Febrero,mandarina,1623.8000000000002
Junin,2020,2,Febrero,mango,259.19999999999993
Junin,2020,2,Febrero,manzana,20.400000000000002
Junin,2020,2,Febrero,melocoton,35.0
Junin,2020,2,Febrero,naranja,23905.300000000003
Junin,2020,2,Febrero,oca,0.0
Junin,2020,2,Febrero,olluco,677.7
Junin,2020,2,Febrero,oregano,5.099999999999999
Junin,2020,2,Febrero,pallar_grano_seco,0.0
Junin,2020,2,Febrero,palma_aceitera,0.0
Junin,2020,2,Febrero,palta,4437.999999999999
Junin,2020,2,Febrero,papa,28885.0
Junin,2020,2,Febrero,papaya,786.3999999999999
Junin,2020,2,Febrero,paprika,0.0
Junin,2020,2,Febrero,pimiento,0.0
Junin,2020,2,Febrero,pina,41094.40000000001
Junin,2020,2,Febrero,piquillo,0.0
Junin,2020,2,Febrero,platano,15586.649999999998
Junin,2020,2,Febrero,quinua,0.0
Junin,2020,2,Febrero,tangelo,5372.15
Junin,2020,2,Febrero,tomate,0.0
Junin,2020,2,Febrero,trigo,0.0
Junin,2020,2,Febrero,tuna,52.8
Junin,2020,2,Febrero,uva,0.0
Junin,2020,2,Febrero,yuca,8107.85
Junin,2020,2,Febrero,zanahoria,3278.3
Junin,2020,2,Febrero,zapallo,382.80000000000007
Junin,2020,3,Marzo,aceituna,0.0
Junin,2020,3,Marzo,aji,479.0
Junin,2020,3,Marzo,ajo,87.2
Junin,2020,3,Marzo,alcachofa,268.5
Junin,2020,3,Marzo,alfalfa,12912.524999999987
Junin,2020,3,Marzo,algodon_rama,0.0
Junin,2020,3,Marzo,arandano,0.0
Junin,2020,3,Marzo,arroz_cascara,160.5
Junin,2020,3,Marzo,arveja_grano_seco,0.0
Junin,2020,3,Marzo,arveja_verde,5140.899999999998
Junin,2020,3,Marzo,avena_forrajera,12136.499999999998
Junin,2020,3,Marzo,cacao,2275.509
Junin,2020,3,Marzo,cafe_pergamino,7431.398999999999
Junin,2020,3,Marzo,camote,0.0
Junin,2020,3,Marzo,cana_para_azucar,0.0
Junin,2020,3,Marzo,cebada_forrajera,540.0999999999999
Junin,2020,3,Marzo,cebada_grano,0.0
Junin,2020,3,Marzo,cebolla,440.5999999999999
Junin,2020,3,Marzo,esparrago,0.0
Junin,2020,3,Marzo,frijol_grano_seco,363.60000000000014
Junin,2020,3,Marzo,granadilla,802.5500000000002
Junin,2020,3,Marzo,haba_grano_seco,0.0
Junin,2020,3,Marzo,limon_sutil,287.9
Junin,2020,3,Marzo,maiz_amarillo_duro,5325.499999999998
Junin,2020,3,Marzo,maiz_amilaceo,66.0
Junin,2020,3,Marzo,maiz_chala,0.0
Junin,2020,3,Marzo,maiz_choclo,21808.8
Junin,2020,3,Marzo,mandarina,2771.7500000000005
Junin,2020,3,Marzo,mango,30.450000000000045
Junin,2020,3,Marzo,manzana,52.3
Junin,2020,3,Marzo,melocoton,139.60000000000002
Junin,2020,3,Marzo,naranja,23627.450000000004
Junin,2020,3,Marzo,oca,25.0
Junin,2020,3,Marzo,olluco,1146.0
Junin,2020,3,Marzo,oregano,6.669999999999998
Junin,2020,3,Marzo,pallar_grano_seco,0.0
Junin,2020,3,Marzo,palma_aceitera,0.0
Junin,2020,3,Marzo,palta,3887.25
Junin,2020,3,Marzo,papa,47556.400000000016
Junin,2020,3,Marzo,papaya,1014.9000000000001
Junin,2020,3,Marzo,paprika,0.0
Junin,2020,3,Marzo,pimiento,0.0
Junin,2020,3,Marzo,pina,47927.5
Junin,2020,3,Marzo,piquillo,0.0
Junin,2020,3,Marzo,platano,18459.35
Junin,2020,3,Marzo,quinua,0.0
Junin,2020,3,Marzo,tangelo,5888.75
Junin,2020,3,Marzo,tomate,10.0
Junin,2020,3,Marzo,trigo,0.0
Junin,2020,3,Marzo,tuna,72.80000000000001
Junin,2020,3,Marzo,uva,0.0
Junin,2020,3,Marzo,yuca,5850.6500000000015
Junin,2020,3,Marzo,zanahoria,5249.000000000002
Junin,2020,3,Marzo,zapallo,735.8999999999999
Junin,2020,4,Abril,aceituna,0.0
Junin,2020,4,Abril,aji,121.89999999999998
Junin,2020,4,Abril,ajo,59.0
Junin,2020,4,Abril,alcachofa,484.5999999999999
Junin,2020,4,Abril,alfalfa,13073.799999999996
Junin,2020,4,Abril,algodon_rama,0.0
Junin,2020,4,Abril,arandano,0.0
Junin,2020,4,Abril,arroz_cascara,135.39999999999998
Junin,2020,4,Abril,arveja_grano_seco,4.0
Junin,2020,4,Abril,arveja_verde,4988.9
Junin,2020,4,Abril,avena_forrajera,25158.300000000007
Junin,2020,4,Abril,cacao,3283.929
Junin,2020,4,Abril,cafe_pergamino,13653.85
Junin,2020,4,Abril,camote,0.0
Junin,2020,4,Abril,cana_para_azucar,0.0
Junin,2020,4,Abril,cebada_forrajera,1194.2
Junin,2020,4,Abril,cebada_grano,0.0
Junin,2020,4,Abril,cebolla,319.0
Junin,2020,4,Abril,esparrago,0.0
Junin,2020,4,Abril,frijol_grano_seco,
Junin,2020,4,Abril,granadilla,915.8000000000002
Junin,2020,4,Abril,haba_grano_seco,0.0
Junin,2020,4,Abril,limon_sutil,372.35000000000014
Junin,2020,4,Abril,maiz_amarillo_duro,3883.999999999998
Junin,2020,4,Abril,maiz_amilaceo,227.39999999999998
Junin,2020,4,Abril,maiz_chala,0.0
Junin,2020,4,Abril,maiz_choclo,34274.09999999999
Junin,2020,4,Abril,mandarina,5495.8
Junin,2020,4,Abril,mango,0.0
Junin,2020,4,Abril,manzana,34.5
Junin,2020,4,Abril,melocoton,87.80000000000001
Junin,2020,4,Abril,naranja,21785.699999999997
Junin,2020,4,Abril,oca,133.5
Junin,2020,4,Abril,olluco,3063.1000000000004
Junin,2020,4,Abril,oregano,5.879999999999999
Junin,2020,4,Abril,pallar_grano_seco,0.0
Junin,2020,4,Abril,palma_aceitera,0.0
Junin,2020,4,Abril,palta,3187.0999999999985
Junin,2020,4,Abril,papa,57959.058999999965
Junin,2020,4,Abril,papaya,972.4499999999998
Junin,2020,4,Abril,paprika,0.0
Junin,2020,4,Abril,pimiento,0.0
Junin,2020,4,Abril,pina,38910.600000000006
Junin,2020,4,Abril,piquillo,0.0
Junin,2020,4,Abril,platano,17199.30000000001
Junin,2020,4,Abril,quinua,0.0
Junin,2020,4,Abril,tangelo,6453.9
Junin,2020,4,Abril,tomate,22.0
Junin,2020,4,Abril,trigo,0.0
Junin,2020,4,Abril,tuna,40.099999999999994
Junin,2020,4,Abril,uva,0.0
Junin,2020,4,Abril,yuca,7354.5999999999985
Junin,2020,4,Abril,zanahoria,4558.799999999999
Junin,2020,4,Abril,zapallo,339.70000000000005
Junin,2020,5,Mayo,aceituna,0.0
Junin,2020,5,Mayo,aji,25.799999999999955
Junin,2020,5,Mayo,ajo,552.7
Junin,2020,5,Mayo,alcachofa,478.0000000000002
Junin,2020,5,Mayo,alfalfa,12190.300000000003
Junin,2020,5,Mayo,algodon_rama,0.0
Junin,2020,5,Mayo,arandano,0.0
Junin,2020,5,Mayo,arroz_cascara,178.5
Junin,2020,5,Mayo,arveja_grano_seco,512.1
Junin,2020,5,Mayo,arveja_verde,2720.2999999999993
Junin,2020,5,Mayo,avena_forrajera,23974.200000000004
Junin,2020,5,Mayo,cacao,4402.17
Junin,2020,5,Mayo,cafe_pergamino,18738.388999999996
Junin,2020,5,Mayo,camote,0.0
Junin,2020,5,Mayo,cana_para_azucar,0.0
Junin,2020,5,Mayo,cebada_forrajera,1444.4
Junin,2020,5,Mayo,cebada_grano,973.3000000000001
Junin,2020,5,Mayo,cebolla,133.4000000000001
Junin,2020,5,Mayo,esparrago,0.0
Junin,2020,5,Mayo,frijol_grano_seco,824.8500000000004
Junin,2020,5,Mayo,granadilla,951.6000000000004
Junin,2020,5,Mayo,haba_grano_seco,876.0689999999998
Junin,2020,5,Mayo,limon_sutil,404.9000000000001
Junin,2020,5,Mayo,maiz_amarillo_duro,1717.7999999999993
Junin,2020,5,Mayo,maiz_amilaceo,3560.4999999999995
Junin,2020,5,Mayo,maiz_chala,0.0
Junin,2020,5,Mayo,maiz_choclo,24500.399999999994
Junin,2020,5,Mayo,mandarina,9419.2
Junin,2020,5,Mayo,mango,0.0
Junin,2020,5,Mayo,manzana,4.799999999999997
Junin,2020,5,Mayo,melocoton,20.600000000000023
Junin,2020,5,Mayo,naranja,27649.90000000001
Junin,2020,5,Mayo,oca,1208.7
Junin,2020,5,Mayo,olluco,6099.1
Junin,2020,5,Mayo,oregano,4.879999999999999
Junin,2020,5,Mayo,pallar_grano_seco,0.0
Junin,2020,5,Mayo,palma_aceitera,0.0
Junin,2020,5,Mayo,palta,3042.0
Junin,2020,5,Mayo,papa,99476.79999999999
Junin,2020,5,Mayo,papaya,992.6500000000001
Junin,2020,5,Mayo,paprika,0.0
Junin,2020,5,Mayo,pimiento,0.0
Junin,2020,5,Mayo,pina,37794.899999999994
Junin,2020,5,Mayo,piquillo,0.0
Junin,2020,5,Mayo,platano,18253.070000000007
Junin,2020,5,Mayo,quinua,581.3
Junin,2020,5,Mayo,tangelo,5531.4000000000015
Junin,2020,5,Mayo,tomate,25.4
Junin,2020,5,Mayo,trigo,132.9
Junin,2020,5,Mayo,tuna,0.0
Junin,2020,5,Mayo,uva,0.0
Junin,2020,5,Mayo,yuca,8740.599999999999
Junin,2020,5,Mayo,zanahoria,3580.0
Junin,2020,5,Mayo,zapallo,403.39999999999986
Junin,2020,6,Junio,aceituna,0.0
Junin,2020,6,Junio,aji,18.899999999999977
Junin,2020,6,Junio,ajo,2214.0
Junin,2020,6,Junio,alcachofa,382.1999999999998
Junin,2020,6,Junio,alfalfa,11592.500000000015
Junin,2020,6,Junio,algodon_rama,0.0
Junin,2020,6,Junio,arandano,0.0
Junin,2020,6,Junio,arroz_cascara,355.4
Junin,2020,6,Junio,arveja_grano_seco,956.3999999999997
Junin,2020,6,Junio,arveja_verde,732.7000000000044
Junin,2020,6,Junio,avena_forrajera,18889.59999999999
Junin,2020,6,Junio,cacao,4510.545
Junin,2020,6,Junio,cafe_pergamino,18477.37000000001
Junin,2020,6,Junio,camote,0.0
Junin,2020,6,Junio,cana_para_azucar,0.0
Junin,2020,6,Junio,cebada_forrajera,1056.8000000000006
Junin,2020,6,Junio,cebada_grano,9323.800000000001
Junin,2020,6,Junio,cebolla,361.9000000000001
Junin,2020,6,Junio,esparrago,0.0
Junin,2020,6,Junio,frijol_grano_seco,467.39999999999964
Junin,2020,6,Junio,granadilla,1037.199999999999
Junin,2020,6,Junio,haba_grano_seco,2054.47
Junin,2020,6,Junio,limon_sutil,392.5500000000002
Junin,2020,6,Junio,maiz_amarillo_duro,877.5000000000036
Junin,2020,6,Junio,maiz_amilaceo,7806.749999999998
Junin,2020,6,Junio,maiz_chala,0.0
Junin,2020,6,Junio,maiz_choclo,4086.300000000003
Junin,2020,6,Junio,mandarina,11917.5
Junin,2020,6,Junio,mango,0.0
Junin,2020,6,Junio,manzana,4.0
Junin,2020,6,Junio,melocoton,
Junin,2020,6,Junio,naranja,34393.0
Junin,2020,6,Junio,oca,1972.9000000000003
Junin,2020,6,Junio,olluco,5521.970000000001
Junin,2020,6,Junio,oregano,4.240000000000002
Junin,2020,6,Junio,pallar_grano_seco,0.0
Junin,2020,6,Junio,palma_aceitera,0.0
Junin,2020,6,Junio,palta,2490.2500000000036
Junin,2020,6,Junio,papa,92433.20000000001
Junin,2020,6,Junio,papaya,900.9480000000003
Junin,2020,6,Junio,paprika,0.0
Junin,2020,6,Junio,pimiento,0.0
Junin,2020,6,Junio,pina,25824.699999999983
Junin,2020,6,Junio,piquillo,0.0
Junin,2020,6,Junio,platano,17950.01000000001
Junin,2020,6,Junio,quinua,2233.8999999999996
Junin,2020,6,Junio,tangelo,5272.899999999998
Junin,2020,6,Junio,tomate,0.0
Junin,2020,6,Junio,trigo,3714.1000000000004
Junin,2020,6,Junio,tuna,0.0
Junin,2020,6,Junio,uva,0.0
Junin,2020,6,Junio,yuca,7952.699999999997
Junin,2020,6,Junio,zanahoria,1666.0999999999985
Junin,2020,6,Junio,zapallo,214.10000000000036
Junin,2020,7,Julio,aceituna,0.0
Junin,2020,7,Julio,aji,32.0
Junin,2020,7,Julio,ajo,1121.7999999999997
Junin,2020,7,Julio,alcachofa,223.30000000000018
Junin,2020,7,Julio,alfalfa,10120.899999999994
Junin,2020,7,Julio,algodon_rama,0.0
Junin,2020,7,Julio,arandano,0.0
Junin,2020,7,Julio,arroz_cascara,318.20000000000005
Junin,2020,7,Julio,arveja_grano_seco,55.40000000000009
Junin,2020,7,Julio,arveja_verde,944.5600000000013
Junin,2020,7,Julio,avena_forrajera,1997.6000000000058
Junin,2020,7,Julio,cacao,4197.454
Junin,2020,7,Julio,cafe_pergamino,11367.509999999995
Junin,2020,7,Julio,camote,0.0
Junin,2020,7,Julio,cana_para_azucar,0.0
Junin,2020,7,Julio,cebada_forrajera,676.3000000000002
Junin,2020,7,Julio,cebada_grano,6400.379999999999
Junin,2020,7,Julio,cebolla,350.1999999999998
Junin,2020,7,Julio,esparrago,0.0
Junin,2020,7,Julio,frijol_grano_seco,933.1999999999998
Junin,2020,7,Julio,granadilla,1021.3500000000004
Junin,2020,7,Julio,haba_grano_seco,250.94000000000005
Junin,2020,7,Julio,limon_sutil,266.4000000000001
Junin,2020,7,Julio,maiz_amarillo_duro,110.79999999999927
Junin,2020,7,Julio,maiz_amilaceo,1750.3999999999996
Junin,2020,7,Julio,maiz_chala,0.0
Junin,2020,7,Julio,maiz_choclo,21.0
Junin,2020,7,Julio,mandarina,10892.599999999999
Junin,2020,7,Julio,mango,0.0
Junin,2020,7,Julio,manzana,0.0
Junin,2020,7,Julio,melocoton,0.0
Junin,2020,7,Julio,naranja,33373.5
Junin,2020,7,Julio,oca,330.1999999999998
Junin,2020,7,Julio,olluco,1007.2000000000007
Junin,2020,7,Julio,oregano,4.660000000000004
Junin,2020,7,Julio,pallar_grano_seco,0.0
Junin,2020,7,Julio,palma_aceitera,0.0
Junin,2020,7,Julio,palta,1736.5499999999993
Junin,2020,7,Julio,papa,25367.79999999999
Junin,2020,7,Julio,papaya,782.75
Junin,2020,7,Julio,paprika,0.0
Junin,2020,7,Julio,pimiento,0.0
Junin,2020,7,Julio,pina,31292.0
Junin,2020,7,Julio,piquillo,0.0
Junin,2020,7,Julio,platano,15327.289999999994
Junin,2020,7,Julio,quinua,1353.6000000000004
Junin,2020,7,Julio,tangelo,3124.300000000003
Junin,2020,7,Julio,tomate,0.0
Junin,2020,7,Julio,trigo,2618.5500000000006
Junin,2020,7,Julio,tuna,0.0
Junin,2020,7,Julio,uva,0.0
Junin,2020,7,Julio,yuca,6249.9000000000015
Junin,2020,7,Julio,zanahoria,644.7000000000007
Junin,2020,7,Julio,zapallo,32.0
Junin,2020,8,Agosto,aceituna,0.0
Junin,2020,8,Agosto,aji,71.79999999999995
Junin,2020,8,Agosto,ajo,101.80000000000018
Junin,2020,8,Agosto,alcachofa,149.0999999999999
Junin,2020,8,Agosto,alfalfa,8876.100000000006
Junin,2020,8,Agosto,algodon_rama,0.0
Junin,2020,8,Agosto,arandano,0.0
Junin,2020,8,Agosto,arroz_cascara,58.0
Junin,2020,8,Agosto,arveja_grano_seco,0.0
Junin,2020,8,Agosto,arveja_verde,1539.2000000000007
Junin,2020,8,Agosto,avena_forrajera,1356.199999999997
Junin,2020,8,Agosto,cacao,2565.1539999999986
Junin,2020,8,Agosto,cafe_pergamino,4805.805000000008
Junin,2020,8,Agosto,camote,0.0
Junin,2020,8,Agosto,cana_para_azucar,0.0
Junin,2020,8,Agosto,cebada_forrajera,935.1999999999998
Junin,2020,8,Agosto,cebada_grano,395.7000000000007
Junin,2020,8,Agosto,cebolla,417.0999999999999
Junin,2020,8,Agosto,esparrago,0.0
Junin,2020,8,Agosto,frijol_grano_seco,267.5790000000002
Junin,2020,8,Agosto,granadilla,956.6000000000004
Junin,2020,8,Agosto,haba_grano_seco,6.800000000000182
Junin,2020,8,Agosto,limon_sutil,161.4000000000001
Junin,2020,8,Agosto,maiz_amarillo_duro,1119.2000000000007
Junin,2020,8,Agosto,maiz_amilaceo,282.10000000000036
Junin,2020,8,Agosto,maiz_chala,0.0
Junin,2020,8,Agosto,maiz_choclo,67.80000000000291
Junin,2020,8,Agosto,mandarina,7135.4000000000015
Junin,2020,8,Agosto,mango,0.0
Junin,2020,8,Agosto,manzana,0.0
Junin,2020,8,Agosto,melocoton,0.0
Junin,2020,8,Agosto,naranja,25975.79999999999
Junin,2020,8,Agosto,oca,0.0
Junin,2020,8,Agosto,olluco,66.0
Junin,2020,8,Agosto,oregano,2.6599999999999966
Junin,2020,8,Agosto,pallar_grano_seco,0.0
Junin,2020,8,Agosto,palma_aceitera,0.0
Junin,2020,8,Agosto,palta,1135.0800000000017
Junin,2020,8,Agosto,papa,3631.2000000000116
Junin,2020,8,Agosto,papaya,711.8000000000002
Junin,2020,8,Agosto,paprika,0.0
Junin,2020,8,Agosto,pimiento,0.0
Junin,2020,8,Agosto,pina,31172.099999999977
Junin,2020,8,Agosto,piquillo,0.0
Junin,2020,8,Agosto,platano,14627.699999999997
Junin,2020,8,Agosto,quinua,64.5
Junin,2020,8,Agosto,tangelo,1743.5999999999985
Junin,2020,8,Agosto,tomate,0.0
Junin,2020,8,Agosto,trigo,141.22000000000025
Junin,2020,8,Agosto,tuna,0.0
Junin,2020,8,Agosto,uva,0.0
Junin,2020,8,Agosto,yuca,7306.699999999997
Junin,2020,8,Agosto,zanahoria,1028.5
Junin,2020,8,Agosto,zapallo,15.699999999999818
Junin,2020,9,Septiembre,aceituna,0.0
Junin,2020,9,Septiembre,aji,146.4999999999999
Junin,2020,9,Septiembre,ajo,29.0
Junin,2020,9,Septiembre,alcachofa,186.20000000000027
Junin,2020,9,Septiembre,alfalfa,9167.5
Junin,2020,9,Septiembre,algodon_rama,0.0
Junin,2020,9,Septiembre,arandano,0.0
Junin,2020,9,Septiembre,arroz_cascara,336.0000000000002
Junin,2020,9,Septiembre,arveja_grano_seco,2.2737367544323206e-13
Junin,2020,9,Septiembre,arveja_verde,1406.2000000000007
Junin,2020,9,Septiembre,avena_forrajera,1469.0
Junin,2020,9,Septiembre,cacao,1935.3899999999994
Junin,2020,9,Septiembre,cafe_pergamino,572.6600000000035
Junin,2020,9,Septiembre,camote,0.0
Junin,2020,9,Septiembre,cana_para_azucar,0.0
Junin,2020,9,Septiembre,cebada_forrajera,663.6999999999989
Junin,2020,9,Septiembre,cebada_grano,33.29999999999927
Junin,2020,9,Septiembre,cebolla,217.5
Junin,2020,9,Septiembre,esparrago,0.0
Junin,2020,9,Septiembre,frijol_grano_seco,342.4500000000003
Junin,2020,9,Septiembre,granadilla,936.8000000000011
Junin,2020,9,Septiembre,haba_grano_seco,10.5
Junin,2020,9,Septiembre,limon_sutil,149.55000000000018
Junin,2020,9,Septiembre,maiz_amarillo_duro,1669.099999999995
Junin,2020,9,Septiembre,maiz_amilaceo,5.4569682106375694e-12
Junin,2020,9,Septiembre,maiz_chala,0.0
Junin,2020,9,Septiembre,maiz_choclo,287.0
Junin,2020,9,Septiembre,mandarina,4542.9000000000015
Junin,2020,9,Septiembre,mango,0.0
Junin,2020,9,Septiembre,manzana,
Junin,2020,9,Septiembre,melocoton,5.684341886080802e-14
Junin,2020,9,Septiembre,naranja,21915.95000000001
